text|experiencer|emotion|explicit
When you have lost her--when the light is gone out from your life and the world stretches before you a long, dark horror, even then a half-enchantment mingles with your despair.|you|['anger', 'disgust', 'fear', 'sadness', 'surprise']|True
When you have lost her--when the light is gone out from your life and the world stretches before you a long, dark horror, even then a half-enchantment mingles with your despair.|your|['sadness']|True
Why she married him I cannot wholly explain to myself, but remember that she took that step very shortly after being brought to believe that you, my good friend, were utterly unworthy of any true woman's devotion.|my good friend|['disgust']|True
Why, bless me!|me|['joy']|True
Why, bless you!|you|['joy']|True
Why, heaven bless the girl, she'd much better stop at home and learn her catechism.|the girl|['joy']|True
"Why, yes, sir, he cried, ""very many."|he|['sadness']|True
With a bitter scorn of his incapacity, he began to wonder whether he could ever get so far as to kill Paolo in the first instance.|he|['fear', 'sadness']|True
With a bitter scorn of his incapacity, he began to wonder whether he could ever get so far as to kill Paolo in the first instance.|his|['anger']|True
With a crash, as though the elements of the earth were dissolving into primeval confusion, the great bronze doors gave way, and fell clanging in--and the yells of the besiegers came to the ears of the priests, as though the cover had been taken from the caldron of hell, suffering the din of the damned and their devils to burst forth in demoniac discord.|their|['anger', 'disgust', 'fear', 'sadness']|True
With a wild shriek, the wretched man sprang up, upon his knees, his eyes starting out, his face transfigured with horror.|his|['disgust', 'fear', 'sadness']|True
With a wild shriek, the wretched man sprang up, upon his knees, his eyes starting out, his face transfigured with horror.|the wretched man|['disgust', 'sadness']|True
With the early May he had a revival of inspiration.|he|['joy']|True
"Would, in the conflict gory, That I had died for thee!""'"|I|['fear', 'sadness']|True
Ye are dead men and there is no salvation--ye must die like men, said the little maid, quietly.|ye|['fear', 'sadness']|True
Ye doom me, said Sir Daniel, gloomily.|Sir Daniel|['sadness']|True
Ye doom me, said Sir Daniel, gloomily.|ye|['fear', 'sadness']|True
Ye mock me, said Sir Daniel.|ye|['anger', 'disgust', 'sadness']|True
Year by year, as he came to refresh himself from hard work with a breath of the country air, he saw the little girl grow to the young maiden of sixteen, and he saw her beauty ripen again to the fulness of womanhood; and at last, when she was one and twenty years of age he in his turn put out his hand and asked her to take him--which she did, for better or worse, but to all appearances for better.|her|['joy']|True
Years ago, when I loved you without knowing what my love really meant, I flung away every chance in a moment of boyish madness.|I|['anger', 'fear', 'joy', 'surprise']|True
Years ago, when I loved you without knowing what my love really meant, I flung away every chance in a moment of boyish madness.|my|['joy']|True
Yes, I do, answered the woman, smiling more good-naturedly than ever.|the woman|['joy']|True
"Yes, I should,"" said Olly, just for the sake of contradicting."|Olly|['anger']|True
"Yes, answered Gouache, with his gentle smile; ""the mountain air is still cold."""|Gouache|['joy', 'surprise']|True
Yes, darling, he said softly. |he|['joy']|True
"Yes, he answered, with a smile, ""entirely so."""|he|['joy', 'surprise']|True
"Yes, he is well, she sobbed; ""he is quite, quite well, but we--we have no one left but each other. "|she|['sadness']|True
"Yes, he is well, she sobbed; ""he is quite, quite well, but we--we have no one left but each other. "|we|['sadness', 'surprise']|True
"Yes, said Margaret, and there was a tinge of sadness in her voice, ""yes, perhaps the Duke will lend us the yacht."""|Margaret|['sadness']|True
"Yes, said Sara, smiling; ""and I can give buns and bread to the populace."""|Sara|['joy']|True
Yesterday I had all things--a sweet wife and happy youthful days to look forward to.|I|['joy']|True
Yet I loved to hear him talk--his voice was mellow as the note of a thrush, and his eyes had an eloquence greater than all speech.|I|['joy']|True
Yet she was haunted by a memory, a hateful memory that had kept her awake, and had caused her to moan and to cry for hours, till at last sleep fell upon her.|her|['sadness']|True
Yet she was haunted by a memory, a hateful memory that had kept her awake, and had caused her to moan and to cry for hours, till at last sleep fell upon her.|she|['fear']|True
You John--with your reputation, your success, with the whole world at your feet--you ought not to marry the daughter of--of such a man.|your|['joy']|True
You are less suspicious than the majority, he returned, turning away from me and playing idly with a spray of clematis that trailed on one of the pillars of the veranda.|you|['anger']|True
You are offended; you shrink from me.|You|['anger', 'disgust']|True
You are suffering greatly, past the power of reason to alleviate, for you no longer know yourself, nor are aware what you really think.|you|['disgust', 'fear', 'sadness']|True
You are very generous, John, as well as great, she answered looking up to his face.|you|['joy']|True
You careless scoundrel! |you|['anger', 'disgust', 'fear']|True
You don't know how glad we are that you are found.|we|['joy']|True
You have been the instructor and the genius of my love.|my|['joy']|True
You have convinced yourself that she loved her husband in the true sense of the word?'|she|['joy']|True
You have cruelly disobeyed me,--cruelly, I say, because you have shown me that all my pains and kindness and discipline have been in vain.|You|['anger', 'disgust']|True
"You have despised all I have done for you."""|you|['anger', 'disgust']|True
You have done your day's work, and have lots of money now, and there is a place for sale quite close which would suit you admirably.|you|['joy']|True
